PurchaseOrderID,PurchaseOrderLineID,ReceivedOuters,ExpectedUnitPricePerOuter,OrderDate,SupplierID
1670,6692,1450,84.0,2021-10-05,4
1670,6693,2827,96.0,2021-10-05,4
1670,6694,1405,90.0,2021-10-05,4
1670,6695,2926,96.0,2021-10-05,4
1671,6696,1205,47.5,2021-10-05,7
1671,6697,2215,38.4,2021-10-05,7
1671,6698,2459,170.0,2021-10-05,7
1672,6699,2727,84.0,2021-10-06,4
1672,6700,2927,84.0,2021-10-06,4
1672,6701,1463,84.0,2021-10-06,4
1672,6702,2847,96.0,2021-10-06,4
1672,6703,1401,90.0,2021-10-06,4
1672,6704,2929,96.0,2021-10-06,4
1673,6705,1216,47.5,2021-10-06,7
1673,6706,2213,38.4,2021-10-06,7
1673,6707,2465,170.0,2021-10-06,7
1674,6708,2729,84.0,2021-10-07,4
1674,6709,2932,84.0,2021-10-07,4
1674,6710,1459,84.0,2021-10-07,4
1674,6711,2846,96.0,2021-10-07,4
1674,6712,1402,90.0,2021-10-07,4
1674,6713,2927,96.0,2021-10-07,4
1675,6714,1230,47.5,2021-10-07,7
1675,6715,2211,38.4,2021-10-07,7
1675,6716,2463,170.0,2021-10-07,7
1676,6717,2727,84.0,2021-10-08,4
1676,6718,2930,84.0,2021-10-08,4
1676,6719,1462,84.0,2021-10-08,4
1676,6720,2844,96.0,2021-10-08,4
1676,6721,1405,90.0,2021-10-08,4
1676,6722,2938,96.0,2021-10-08,4
1677,6723,1239,47.5,2021-10-08,7
1677,6724,2210,38.4,2021-10-08,7
1677,6725,2461,170.0,2021-10-08,7
1678,6726,2729,84.0,2021-10-09,4
1678,6727,2932,84.0,2021-10-09,4
1678,6728,1458,84.0,2021-10-09,4
1678,6729,2842,96.0,2021-10-09,4
1678,6730,1401,90.0,2021-10-09,4
1678,6731,2940,96.0,2021-10-09,4
1679,6732,1236,47.5,2021-10-09,7
1679,6733,2214,38.4,2021-10-09,7
1679,6734,2485,170.0,2021-10-09,7
1680,6735,2,96.0,2021-10-10,4
1680,6736,2,90.0,2021-10-10,4
1681,6737,3,38.4,2021-10-10,7
1682,6738,2730,84.0,2021-10-12,4
1682,6739,2930,84.0,2021-10-12,4
1682,6740,1450,84.0,2021-10-12,4
1682,6741,2847,96.0,2021-10-12,4
1682,6742,1399,90.0,2021-10-12,4
1682,6743,2955,96.0,2021-10-12,4
1683,6744,1227,47.5,2021-10-12,7
1683,6745,2228,38.4,2021-10-12,7
1683,6746,2481,170.0,2021-10-12,7
1684,6747,2738,84.0,2021-10-13,4
1684,6748,2938,84.0,2021-10-13,4
1684,6749,1446,84.0,2021-10-13,4
1684,6750,2847,96.0,2021-10-13,4
1684,6751,1397,90.0,2021-10-13,4
1684,6752,2953,96.0,2021-10-13,4
1685,6753,1224,47.5,2021-10-13,7
1685,6754,2226,38.4,2021-10-13,7
1685,6755,2487,170.0,2021-10-13,7
1686,6756,2736,84.0,2021-10-14,4
1686,6757,2953,84.0,2021-10-14,4
1686,6758,1448,84.0,2021-10-14,4
1686,6759,2845,96.0,2021-10-14,4
1686,6760,1395,90.0,2021-10-14,4
1686,6761,2961,96.0,2021-10-14,4
1687,6762,1233,47.5,2021-10-14,7
1687,6763,2233,38.4,2021-10-14,7
1687,6764,2486,170.0,2021-10-14,7
1688,6765,2740,84.0,2021-10-15,4
1688,6766,2958,84.0,2021-10-15,4
1688,6767,1446,84.0,2021-10-15,4
1688,6768,2855,96.0,2021-10-15,4
1688,6769,1408,90.0,2021-10-15,4
1688,6770,2961,96.0,2021-10-15,4
1689,6771,1232,47.5,2021-10-15,7
1689,6772,2238,38.4,2021-10-15,7
1689,6773,2493,170.0,2021-10-15,7
1690,6774,2742,84.0,2021-10-16,4
1690,6775,2956,84.0,2021-10-16,4
1690,6776,1471,84.0,2021-10-16,4
1690,6777,2854,96.0,2021-10-16,4
1690,6778,1415,90.0,2021-10-16,4
1690,6779,2962,96.0,2021-10-16,4
1691,6780,1238,47.5,2021-10-16,7
1691,6781,2249,38.4,2021-10-16,7
1691,6782,2498,170.0,2021-10-16,7
1692,6783,10,84.0,2021-10-17,4
1692,6784,5,90.0,2021-10-17,4
1693,6785,6,47.5,2021-10-17,7
1694,6786,2754,84.0,2021-10-19,4
1694,6787,2957,84.0,2021-10-19,4
1694,6788,1470,84.0,2021-10-19,4
1694,6789,2872,96.0,2021-10-19,4
1694,6790,1433,90.0,2021-10-19,4
1694,6791,2980,96.0,2021-10-19,4
1695,6792,1241,47.5,2021-10-19,7
1695,6793,2256,38.4,2021-10-19,7
1695,6794,2512,170.0,2021-10-19,7
1696,6795,2752,84.0,2021-10-20,4
1696,6796,2957,84.0,2021-10-20,4
1696,6797,1466,84.0,2021-10-20,4
1696,6798,2870,96.0,2021-10-20,4
1696,6799,1438,90.0,2021-10-20,4
1696,6800,2992,96.0,2021-10-20,4
1697,6801,1238,47.5,2021-10-20,7
1697,6802,2254,38.4,2021-10-20,7
1697,6803,2510,170.0,2021-10-20,7
1698,6804,2756,84.0,2021-10-21,4
1698,6805,2982,84.0,2021-10-21,4
1698,6806,1471,84.0,2021-10-21,4
1698,6807,2893,96.0,2021-10-21,4
1698,6808,1434,90.0,2021-10-21,4
1698,6809,2990,96.0,2021-10-21,4
1699,6810,1242,47.5,2021-10-21,7
1699,6811,2255,38.4,2021-10-21,7
1699,6812,2516,170.0,2021-10-21,7
1700,6813,2754,84.0,2021-10-22,4
1700,6814,2980,84.0,2021-10-22,4
1700,6815,1467,84.0,2021-10-22,4
1700,6816,2907,96.0,2021-10-22,4
1700,6817,1438,90.0,2021-10-22,4
1700,6818,3004,96.0,2021-10-22,4
1701,6819,1239,47.5,2021-10-22,7
1701,6820,2261,38.4,2021-10-22,7
1701,6821,2529,170.0,2021-10-22,7
1702,6822,2754,84.0,2021-10-23,4
1702,6823,2978,84.0,2021-10-23,4
1702,6824,1480,84.0,2021-10-23,4
1702,6825,2933,96.0,2021-10-23,4
1702,6826,1434,90.0,2021-10-23,4
1702,6827,3002,96.0,2021-10-23,4
1703,6828,1236,47.5,2021-10-23,7
1703,6829,2259,38.4,2021-10-23,7
1703,6830,2532,170.0,2021-10-23,7
1704,6831,9,84.0,2021-10-24,4
1704,6832,6,84.0,2021-10-24,4
1704,6833,6,96.0,2021-10-24,4
1705,6834,8,170.0,2021-10-24,7
1706,6835,2761,84.0,2021-10-26,4
1706,6836,2982,84.0,2021-10-26,4
1706,6837,1483,84.0,2021-10-26,4
1706,6838,2942,96.0,2021-10-26,4
1706,6839,1426,90.0,2021-10-26,4
1706,6840,3008,96.0,2021-10-26,4
1707,6841,1236,47.5,2021-10-26,7
1707,6842,2264,38.4,2021-10-26,7
1707,6843,2548,170.0,2021-10-26,7
1708,6844,2764,84.0,2021-10-27,4
1708,6845,2980,84.0,2021-10-27,4
1708,6846,1479,84.0,2021-10-27,4
1708,6847,2946,96.0,2021-10-27,4
1708,6848,1432,90.0,2021-10-27,4
1708,6849,3006,96.0,2021-10-27,4
1709,6850,1233,47.5,2021-10-27,7
1709,6851,2262,38.4,2021-10-27,7
1709,6852,2554,170.0,2021-10-27,7
1710,6853,2763,84.0,2021-10-28,4
1710,6854,2980,84.0,2021-10-28,4
1710,6855,1475,84.0,2021-10-28,4
1710,6856,2946,96.0,2021-10-28,4
1710,6857,1434,90.0,2021-10-28,4
1710,6858,3012,96.0,2021-10-28,4
1711,6859,1230,47.5,2021-10-28,7
1711,6860,2270,38.4,2021-10-28,7
1711,6861,2567,170.0,2021-10-28,7
1712,6862,2761,84.0,2021-10-29,4
1712,6863,2999,84.0,2021-10-29,4
1712,6864,1472,84.0,2021-10-29,4
1712,6865,2953,96.0,2021-10-29,4
1712,6866,1433,90.0,2021-10-29,4
1712,6867,3010,96.0,2021-10-29,4
1713,6868,1230,47.5,2021-10-29,7
1713,6869,2268,38.4,2021-10-29,7
1713,6870,2565,170.0,2021-10-29,7
1714,6871,2759,84.0,2021-10-30,4
1714,6872,3000,84.0,2021-10-30,4
1714,6873,1482,84.0,2021-10-30,4
1714,6874,2962,96.0,2021-10-30,4
1714,6875,1440,90.0,2021-10-30,4
1714,6876,3023,96.0,2021-10-30,4
1715,6877,1230,47.5,2021-10-30,7
1715,6878,2286,38.4,2021-10-30,7
1715,6879,2563,170.0,2021-10-30,7
1716,6880,10,84.0,2021-10-31,4
1716,6881,10,84.0,2021-10-31,4
1716,6882,10,96.0,2021-10-31,4
1716,6883,9,96.0,2021-10-31,4
1717,6884,8,170.0,2021-10-31,7
1718,6885,2767,84.0,2021-11-02,4
1718,6886,3016,84.0,2021-11-02,4
1718,6887,1490,84.0,2021-11-02,4
1718,6888,3011,96.0,2021-11-02,4
1718,6889,1434,90.0,2021-11-02,4
1718,6890,3030,96.0,2021-11-02,4
1719,6891,1230,47.5,2021-11-02,7
1719,6892,2288,38.4,2021-11-02,7
1719,6893,2569,170.0,2021-11-02,7
1720,6894,2765,84.0,2021-11-03,4
1720,6895,3037,84.0,2021-11-03,4
1720,6896,1503,84.0,2021-11-03,4
1720,6897,3009,96.0,2021-11-03,4
1720,6898,1431,90.0,2021-11-03,4
1720,6899,3040,96.0,2021-11-03,4
1721,6900,1229,47.5,2021-11-03,7
1721,6901,2307,38.4,2021-11-03,7
1721,6902,2570,170.0,2021-11-03,7
1722,6903,2797,84.0,2021-11-04,4
1722,6904,3041,84.0,2021-11-04,4
1722,6905,1499,84.0,2021-11-04,4
1722,6906,3007,96.0,2021-11-04,4
1722,6907,1434,90.0,2021-11-04,4
1722,6908,3043,96.0,2021-11-04,4
1723,6909,1239,47.5,2021-11-04,7
1723,6910,2310,38.4,2021-11-04,7
1723,6911,2568,170.0,2021-11-04,7
1724,6912,2803,84.0,2021-11-05,4
1724,6913,3042,84.0,2021-11-05,4
1724,6914,1509,84.0,2021-11-05,4
1724,6915,3012,96.0,2021-11-05,4
1724,6916,1430,90.0,2021-11-05,4
1724,6917,3042,96.0,2021-11-05,4
1725,6918,1236,47.5,2021-11-05,7
1725,6919,2308,38.4,2021-11-05,7
1725,6920,2566,170.0,2021-11-05,7
1726,6921,2801,84.0,2021-11-06,4
1726,6922,3040,84.0,2021-11-06,4
1726,6923,1512,84.0,2021-11-06,4
1726,6924,3010,96.0,2021-11-06,4
1726,6925,1426,90.0,2021-11-06,4
1726,6926,3053,96.0,2021-11-06,4
1727,6927,1238,47.5,2021-11-06,7
1727,6928,2306,38.4,2021-11-06,7
1727,6929,2574,170.0,2021-11-06,7
1728,6930,4,84.0,2021-11-07,4
1729,6931,2,47.5,2021-11-07,7
1730,6932,2797,84.0,2021-11-09,4
1730,6933,3036,84.0,2021-11-09,4
1730,6934,1516,84.0,2021-11-09,4
1730,6935,3006,96.0,2021-11-09,4
1730,6936,1428,90.0,2021-11-09,4
1730,6937,3049,96.0,2021-11-09,4
1731,6938,1267,47.5,2021-11-09,7
1731,6939,2308,38.4,2021-11-09,7
1731,6940,2573,170.0,2021-11-09,7
1732,6941,2795,84.0,2021-11-10,4
1732,6942,3046,84.0,2021-11-10,4
1732,6943,1521,84.0,2021-11-10,4
1732,6944,3017,96.0,2021-11-10,4
1732,6945,1434,90.0,2021-11-10,4
1732,6946,3075,96.0,2021-11-10,4
1733,6947,1273,47.5,2021-11-10,7
1733,6948,2317,38.4,2021-11-10,7
1733,6949,2571,170.0,2021-11-10,7
1734,6950,2816,84.0,2021-11-11,4
1734,6951,3053,84.0,2021-11-11,4
1734,6952,1527,84.0,2021-11-11,4
1734,6953,3029,96.0,2021-11-11,4
1734,6954,1451,90.0,2021-11-11,4
1734,6955,3083,96.0,2021-11-11,4
1735,6956,1284,47.5,2021-11-11,7
1735,6957,2330,38.4,2021-11-11,7
1735,6958,2587,170.0,2021-11-11,7
1736,6959,2831,84.0,2021-11-12,4
1736,6960,3052,84.0,2021-11-12,4
1736,6961,1527,84.0,2021-11-12,4
1736,6962,3027,96.0,2021-11-12,4
1736,6963,1448,90.0,2021-11-12,4
1736,6964,3081,96.0,2021-11-12,4
1737,6965,1281,47.5,2021-11-12,7
1737,6966,2332,38.4,2021-11-12,7
1737,6967,2595,170.0,2021-11-12,7
1738,6968,2844,84.0,2021-11-13,4
1738,6969,3068,84.0,2021-11-13,4
1738,6970,1523,84.0,2021-11-13,4
1738,6971,3025,96.0,2021-11-13,4
1738,6972,1444,90.0,2021-11-13,4
1738,6973,3079,96.0,2021-11-13,4
1739,6974,1293,47.5,2021-11-13,7
1739,6975,2335,38.4,2021-11-13,7
1739,6976,2606,170.0,2021-11-13,7
1740,6977,10,84.0,2021-11-14,4
1740,6978,18,84.0,2021-11-14,4
1740,6979,10,96.0,2021-11-14,4
1741,6980,8,47.5,2021-11-14,7
1741,6981,1,170.0,2021-11-14,7
1742,6982,2852,84.0,2021-11-16,4
1742,6983,3073,84.0,2021-11-16,4
1742,6984,1543,84.0,2021-11-16,4
1742,6985,3040,96.0,2021-11-16,4
1742,6986,1442,90.0,2021-11-16,4
1742,6987,3075,96.0,2021-11-16,4
1743,6988,1304,47.5,2021-11-16,7
1743,6989,2329,38.4,2021-11-16,7
1743,6990,2605,170.0,2021-11-16,7
1744,6991,2855,84.0,2021-11-17,4
1744,6992,3072,84.0,2021-11-17,4
1744,6993,1553,84.0,2021-11-17,4
1744,6994,3038,96.0,2021-11-17,4
1744,6995,1438,90.0,2021-11-17,4
1744,6996,3073,96.0,2021-11-17,4
1745,6997,1311,47.5,2021-11-17,7
1745,6998,2336,38.4,2021-11-17,7
1745,6999,2610,170.0,2021-11-17,7
1746,7000,2872,84.0,2021-11-18,4
1746,7001,3070,84.0,2021-11-18,4
1746,7002,1551,84.0,2021-11-18,4
1746,7003,3036,96.0,2021-11-18,4
1746,7004,1434,90.0,2021-11-18,4
1746,7005,3081,96.0,2021-11-18,4
1747,7006,1319,47.5,2021-11-18,7
1747,7007,2334,38.4,2021-11-18,7
1747,7008,2608,170.0,2021-11-18,7
1748,7009,2878,84.0,2021-11-19,4
1748,7010,3075,84.0,2021-11-19,4
1748,7011,1552,84.0,2021-11-19,4
1748,7012,3046,96.0,2021-11-19,4
1748,7013,1449,90.0,2021-11-19,4
1748,7014,3079,96.0,2021-11-19,4
1749,7015,1324,47.5,2021-11-19,7
1749,7016,2332,38.4,2021-11-19,7
1749,7017,2625,170.0,2021-11-19,7
1750,7018,2885,84.0,2021-11-20,4
1750,7019,3080,84.0,2021-11-20,4
1750,7020,1548,84.0,2021-11-20,4
1750,7021,3044,96.0,2021-11-20,4
1750,7022,1459,90.0,2021-11-20,4
1750,7023,3083,96.0,2021-11-20,4
1751,7024,1330,47.5,2021-11-20,7
1751,7025,2330,38.4,2021-11-20,7
1751,7026,2630,170.0,2021-11-20,7
1752,7027,5,84.0,2021-11-21,4
1753,7028,2891,84.0,2021-11-23,4
1753,7029,3077,84.0,2021-11-23,4
1753,7030,1551,84.0,2021-11-23,4
1753,7031,3059,96.0,2021-11-23,4
1753,7032,1463,90.0,2021-11-23,4
1753,7033,3088,96.0,2021-11-23,4
1754,7034,1331,47.5,2021-11-23,7
1754,7035,2330,38.4,2021-11-23,7
1754,7036,2626,170.0,2021-11-23,7
1755,7037,2889,84.0,2021-11-24,4
1755,7038,3085,84.0,2021-11-24,4
1755,7039,1558,84.0,2021-11-24,4
1755,7040,3080,96.0,2021-11-24,4
1755,7041,1466,90.0,2021-11-24,4
1755,7042,3098,96.0,2021-11-24,4
1756,7043,1340,47.5,2021-11-24,7
1756,7044,2328,38.4,2021-11-24,7
1756,7045,2624,170.0,2021-11-24,7
1757,7046,2892,84.0,2021-11-25,4
1757,7047,3084,84.0,2021-11-25,4
1757,7048,1564,84.0,2021-11-25,4
1757,7049,3091,96.0,2021-11-25,4
1757,7050,1487,90.0,2021-11-25,4
1757,7051,3096,96.0,2021-11-25,4
1758,7052,1337,47.5,2021-11-25,7
1758,7053,2339,38.4,2021-11-25,7
1758,7054,2630,170.0,2021-11-25,7
1759,7055,2890,84.0,2021-11-26,4
1759,7056,3098,84.0,2021-11-26,4
1759,7057,1563,84.0,2021-11-26,4
1759,7058,3097,96.0,2021-11-26,4
1759,7059,1483,90.0,2021-11-26,4
1759,7060,3094,96.0,2021-11-26,4
1760,7061,1334,47.5,2021-11-26,7
1760,7062,2339,38.4,2021-11-26,7
1760,7063,2628,170.0,2021-11-26,7
1761,7064,2894,84.0,2021-11-27,4
1761,7065,3101,84.0,2021-11-27,4
1761,7066,1565,84.0,2021-11-27,4
1761,7067,3105,96.0,2021-11-27,4
1761,7068,1479,90.0,2021-11-27,4
1761,7069,3102,96.0,2021-11-27,4
1762,7070,1339,47.5,2021-11-27,7
1762,7071,2342,38.4,2021-11-27,7
1762,7072,2629,170.0,2021-11-27,7
1763,7073,5,84.0,2021-11-28,4
1764,7074,2902,84.0,2021-11-30,4
1764,7075,3122,84.0,2021-11-30,4
1764,7076,1559,84.0,2021-11-30,4
1764,7077,3111,96.0,2021-11-30,4
1764,7078,1473,90.0,2021-11-30,4
1764,7079,3108,96.0,2021-11-30,4
1765,7080,1336,47.5,2021-11-30,7
1765,7081,2339,38.4,2021-11-30,7
1765,7082,2626,170.0,2021-11-30,7
1766,7083,2907,84.0,2021-12-01,4
1766,7084,3150,84.0,2021-12-01,4
1766,7085,1562,84.0,2021-12-01,4
1766,7086,3109,96.0,2021-12-01,4
1766,7087,1486,90.0,2021-12-01,4
1766,7088,3106,96.0,2021-12-01,4
1767,7089,1341,47.5,2021-12-01,7
1767,7090,2343,38.4,2021-12-01,7
1767,7091,2624,170.0,2021-12-01,7
1768,7092,2905,84.0,2021-12-02,4
1768,7093,3149,84.0,2021-12-02,4
1768,7094,1558,84.0,2021-12-02,4
1768,7095,3107,96.0,2021-12-02,4
1768,7096,1487,90.0,2021-12-02,4
1768,7097,3124,96.0,2021-12-02,4
1769,7098,1338,47.5,2021-12-02,7
1769,7099,2344,38.4,2021-12-02,7
1769,7100,2628,170.0,2021-12-02,7
1770,7101,2917,84.0,2021-12-03,4
1770,7102,3162,84.0,2021-12-03,4
1770,7103,1555,84.0,2021-12-03,4
1770,7104,3108,96.0,2021-12-03,4
1770,7105,1486,90.0,2021-12-03,4
1770,7106,3130,96.0,2021-12-03,4
1771,7107,1344,47.5,2021-12-03,7
1771,7108,2354,38.4,2021-12-03,7
1771,7109,2636,170.0,2021-12-03,7
1772,7110,2916,84.0,2021-12-04,4
1772,7111,3160,84.0,2021-12-04,4
1772,7112,1557,84.0,2021-12-04,4
1772,7113,3106,96.0,2021-12-04,4
1772,7114,1482,90.0,2021-12-04,4
1772,7115,3138,96.0,2021-12-04,4
1773,7116,1341,47.5,2021-12-04,7
1773,7117,2352,38.4,2021-12-04,7
1773,7118,2634,170.0,2021-12-04,7
1774,7119,5,84.0,2021-12-05,4
1774,7120,8,90.0,2021-12-05,4
1774,7121,8,96.0,2021-12-05,4
1775,7122,2,38.4,2021-12-05,7
1775,7123,12,170.0,2021-12-05,7
1776,7124,2921,84.0,2021-12-07,4
1776,7125,3163,84.0,2021-12-07,4
1776,7126,1550,84.0,2021-12-07,4
1776,7127,3102,96.0,2021-12-07,4
1776,7128,1496,90.0,2021-12-07,4
1776,7129,3169,96.0,2021-12-07,4
1777,7130,1344,47.5,2021-12-07,7
1777,7131,2361,38.4,2021-12-07,7
1777,7132,2655,170.0,2021-12-07,7
1778,7133,2925,84.0,2021-12-08,4
1778,7134,3176,84.0,2021-12-08,4
1778,7135,1556,84.0,2021-12-08,4
1778,7136,3100,96.0,2021-12-08,4
1778,7137,1493,90.0,2021-12-08,4
1778,7138,3167,96.0,2021-12-08,4
1779,7139,1361,47.5,2021-12-08,7
1779,7140,2382,38.4,2021-12-08,7
1779,7141,2661,170.0,2021-12-08,7
1780,7142,2928,84.0,2021-12-09,4
1780,7143,3185,84.0,2021-12-09,4
1780,7144,1554,84.0,2021-12-09,4
1780,7145,3108,96.0,2021-12-09,4
1780,7146,1503,90.0,2021-12-09,4
1780,7147,3165,96.0,2021-12-09,4
1781,7148,1358,47.5,2021-12-09,7
1781,7149,2389,38.4,2021-12-09,7
1781,7150,2661,170.0,2021-12-09,7
1782,7151,2926,84.0,2021-12-10,4
1782,7152,3191,84.0,2021-12-10,4
1782,7153,1560,84.0,2021-12-10,4
1782,7154,3112,96.0,2021-12-10,4
1782,7155,1499,90.0,2021-12-10,4
1782,7156,3173,96.0,2021-12-10,4
1783,7157,1355,47.5,2021-12-10,7
1783,7158,2392,38.4,2021-12-10,7
1783,7159,2659,170.0,2021-12-10,7
1784,7160,2924,84.0,2021-12-11,4
1784,7161,3189,84.0,2021-12-11,4
1784,7162,1564,84.0,2021-12-11,4
1784,7163,3115,96.0,2021-12-11,4
1784,7164,1495,90.0,2021-12-11,4
1784,7165,3171,96.0,2021-12-11,4
1785,7166,1352,47.5,2021-12-11,7
1785,7167,2400,38.4,2021-12-11,7
1785,7168,2657,170.0,2021-12-11,7
1786,7169,6,84.0,2021-12-12,4
1786,7170,9,84.0,2021-12-12,4
1786,7171,7,90.0,2021-12-12,4
1787,7172,8,47.5,2021-12-12,7
1787,7173,10,170.0,2021-12-12,7
1788,7174,2937,84.0,2021-12-14,4
1788,7175,3202,84.0,2021-12-14,4
1788,7176,1574,84.0,2021-12-14,4
1788,7177,3112,96.0,2021-12-14,4
1788,7178,1499,90.0,2021-12-14,4
1788,7179,3173,96.0,2021-12-14,4
1789,7180,1367,47.5,2021-12-14,7
1789,7181,2399,38.4,2021-12-14,7
1789,7182,2674,170.0,2021-12-14,7
1790,7183,2941,84.0,2021-12-15,4
1790,7184,3200,84.0,2021-12-15,4
1790,7185,1575,84.0,2021-12-15,4
1790,7186,3113,96.0,2021-12-15,4
1790,7187,1504,90.0,2021-12-15,4
1790,7188,3182,96.0,2021-12-15,4
1791,7189,1387,47.5,2021-12-15,7
1791,7190,2408,38.4,2021-12-15,7
1791,7191,2672,170.0,2021-12-15,7
1792,7192,2939,84.0,2021-12-16,4
1792,7193,3204,84.0,2021-12-16,4
1792,7194,1585,84.0,2021-12-16,4
1792,7195,3111,96.0,2021-12-16,4
1792,7196,1500,90.0,2021-12-16,4
1792,7197,3191,96.0,2021-12-16,4
1793,7198,1388,47.5,2021-12-16,7
1793,7199,2406,38.4,2021-12-16,7
1793,7200,2675,170.0,2021-12-16,7
1794,7201,2942,84.0,2021-12-17,4
1794,7202,3202,84.0,2021-12-17,4
1794,7203,1581,84.0,2021-12-17,4
1794,7204,3109,96.0,2021-12-17,4
1794,7205,1496,90.0,2021-12-17,4
1794,7206,3189,96.0,2021-12-17,4
1795,7207,1395,47.5,2021-12-17,7
1795,7208,2410,38.4,2021-12-17,7
1795,7209,2673,170.0,2021-12-17,7
1796,7210,2949,84.0,2021-12-18,4
1796,7211,3210,84.0,2021-12-18,4
1796,7212,1577,84.0,2021-12-18,4
1796,7213,3107,96.0,2021-12-18,4
1796,7214,1492,90.0,2021-12-18,4
1796,7215,3195,96.0,2021-12-18,4
1797,7216,1407,47.5,2021-12-18,7
1797,7217,2408,38.4,2021-12-18,7
1797,7218,2676,170.0,2021-12-18,7
1798,7219,7,84.0,2021-12-19,4
1798,7220,2,90.0,2021-12-19,4
1798,7221,7,96.0,2021-12-19,4
1799,7222,7,47.5,2021-12-19,7
1799,7223,6,170.0,2021-12-19,7
1800,7224,2955,84.0,2021-12-21,4
1800,7225,3206,84.0,2021-12-21,4
1800,7226,1569,84.0,2021-12-21,4
1800,7227,3114,96.0,2021-12-21,4
1800,7228,1504,90.0,2021-12-21,4
1800,7229,3215,96.0,2021-12-21,4
1801,7230,1425,47.5,2021-12-21,7
1801,7231,2408,38.4,2021-12-21,7
1801,7232,2689,170.0,2021-12-21,7
1802,7233,2953,84.0,2021-12-22,4
1802,7234,3206,84.0,2021-12-22,4
1802,7235,1575,84.0,2021-12-22,4
1802,7236,3116,96.0,2021-12-22,4
1802,7237,1520,90.0,2021-12-22,4
1802,7238,3221,96.0,2021-12-22,4
1803,7239,1426,47.5,2021-12-22,7
1803,7240,2412,38.4,2021-12-22,7
1803,7241,2687,170.0,2021-12-22,7
1804,7242,2963,84.0,2021-12-23,4
1804,7243,3218,84.0,2021-12-23,4
1804,7244,1576,84.0,2021-12-23,4
1804,7245,3121,96.0,2021-12-23,4
1804,7246,1516,90.0,2021-12-23,4
1804,7247,3219,96.0,2021-12-23,4
1805,7248,1444,47.5,2021-12-23,7
1805,7249,2410,38.4,2021-12-23,7
1805,7250,2695,170.0,2021-12-23,7
1806,7251,2961,84.0,2021-12-24,4
1806,7252,3216,84.0,2021-12-24,4
1806,7253,1581,84.0,2021-12-24,4
1806,7254,3119,96.0,2021-12-24,4
1806,7255,1518,90.0,2021-12-24,4
1806,7256,3218,96.0,2021-12-24,4
1807,7257,1456,47.5,2021-12-24,7
1807,7258,2408,38.4,2021-12-24,7
1807,7259,2693,170.0,2021-12-24,7
1808,7260,2959,84.0,2021-12-25,4
1808,7261,3216,84.0,2021-12-25,4
1808,7262,1579,84.0,2021-12-25,4
1808,7263,3140,96.0,2021-12-25,4
1808,7264,1532,90.0,2021-12-25,4
1808,7265,3229,96.0,2021-12-25,4
1809,7266,1455,47.5,2021-12-25,7
1809,7267,2406,38.4,2021-12-25,7
1809,7268,2700,170.0,2021-12-25,7
1810,7269,6,84.0,2021-12-26,4
1811,7270,4,47.5,2021-12-26,7
1811,7271,10,170.0,2021-12-26,7
1812,7272,2955,84.0,2021-12-28,4
1812,7273,3230,84.0,2021-12-28,4
1812,7274,1571,84.0,2021-12-28,4
1812,7275,3141,96.0,2021-12-28,4
1812,7276,1524,90.0,2021-12-28,4
1812,7277,3225,96.0,2021-12-28,4
1813,7278,1465,47.5,2021-12-28,7
1813,7279,2417,38.4,2021-12-28,7
1813,7280,2729,170.0,2021-12-28,7
1814,7281,2958,84.0,2021-12-29,4
1814,7282,3237,84.0,2021-12-29,4
1814,7283,1567,84.0,2021-12-29,4
1814,7284,3143,96.0,2021-12-29,4
1814,7285,1528,90.0,2021-12-29,4
1814,7286,3241,96.0,2021-12-29,4
1815,7287,1466,47.5,2021-12-29,7
1815,7288,2417,38.4,2021-12-29,7
1815,7289,2727,170.0,2021-12-29,7
1816,7290,2956,84.0,2021-12-30,4
1816,7291,3235,84.0,2021-12-30,4
1816,7292,1563,84.0,2021-12-30,4
1816,7293,3143,96.0,2021-12-30,4
1816,7294,1524,90.0,2021-12-30,4
1816,7295,3239,96.0,2021-12-30,4
1817,7296,1472,47.5,2021-12-30,7
1817,7297,2415,38.4,2021-12-30,7
1817,7298,2725,170.0,2021-12-30,7
1818,7299,2964,84.0,2021-12-31,4
1818,7300,3242,84.0,2021-12-31,4
1818,7301,1571,84.0,2021-12-31,4
1818,7302,3151,96.0,2021-12-31,4
1818,7303,1538,90.0,2021-12-31,4
1818,7304,3253,96.0,2021-12-31,4
1819,7305,1469,47.5,2021-12-31,7
1819,7306,2414,38.4,2021-12-31,7
1819,7307,2723,170.0,2021-12-31,7
1261,4982,2079,84.0,2021-02-02,4
1261,4983,2019,84.0,2021-02-02,4
1261,4984,935,84.0,2021-02-02,4
1261,4985,2111,96.0,2021-02-02,4
1261,4986,1009,90.0,2021-02-02,4
1261,4987,2087,96.0,2021-02-02,4
1262,4988,547,47.5,2021-02-02,7
1262,4989,1373,38.4,2021-02-02,7
1262,4990,1740,170.0,2021-02-02,7
1263,4991,2086,84.0,2021-02-03,4
1263,4992,2034,84.0,2021-02-03,4
1263,4993,943,84.0,2021-02-03,4
1263,4994,2115,96.0,2021-02-03,4
1263,4995,1017,90.0,2021-02-03,4
1263,4996,2096,96.0,2021-02-03,4
1264,4997,560,47.5,2021-02-03,7
1264,4998,1385,38.4,2021-02-03,7
1264,4999,1748,170.0,2021-02-03,7
1265,5000,2093,84.0,2021-02-04,4
